lat,lon,aed_lat,aed_lon,distance,type,city
51.1948275,4.3787726,,,,old_aed,Antwerpen
51.1563626,4.4012945,,,,old_aed,Antwerpen
51.194908,4.4044371,,,,old_aed,Antwerpen
51.1960117,4.4624844,,,,old_aed,Antwerpen
51.2283706,4.4565487,,,,old_aed,Antwerpen
51.1801619,4.3415735,,,,old_aed,Antwerpen
51.2125047,4.4103918,,,,old_aed,Antwerpen
51.2149856,4.4071035,,,,old_aed,Antwerpen
51.2217763,4.348097,,,,old_aed,Antwerpen
51.234858,4.3932715,,,,old_aed,Antwerpen
51.1991376,4.3742791,,,,old_aed,Antwerpen
51.1569647,4.3893802,,,,old_aed,Antwerpen
51.1911829,4.4498723,,,,old_aed,Antwerpen
51.200631,4.4358098,,,,old_aed,Antwerpen
51.3493748,4.3296395,,,,old_aed,Antwerpen
51.2122784,4.4064781,,,,old_aed,Antwerpen
51.3158137,4.3327402,,,,old_aed,Antwerpen
51.3197959,4.3455093,,,,old_aed,Antwerpen
51.1939964,4.4115835,,,,old_aed,Antwerpen
51.1568097,4.3776772,,,,old_aed,Antwerpen
51.1847602,4.3740291,,,,old_aed,Antwerpen
51.1786635,4.4239083,,,,old_aed,Antwerpen
51.1967334,4.4294545,,,,new_aed,Antwerpen
51.227416,4.4043543,,,,new_aed,Antwerpen
51.2292299,4.4376834,,,,new_aed,Antwerpen
51.1864481,4.3712851,,,,new_aed,Antwerpen
51.1739816,4.3955885,,,,new_aed,Antwerpen
51.1683102,4.3942868,,,,new_aed,Antwerpen
51.1516862,4.3824848,,,,new_aed,Antwerpen
51.1516862,4.3824848,,,,new_aed,Antwerpen
51.1932753,4.422559,,,,new_aed,Antwerpen
51.1932753,4.422559,,,,new_aed,Antwerpen
51.2083908,4.4212001,,,,new_aed,Antwerpen
51.2145513,4.4136852,,,,new_aed,Antwerpen
51.1940075,4.4115464,,,,new_aed,Antwerpen
51.1961723,4.346706,,,,new_aed,Antwerpen
51.2017907,4.3909155,,,,new_aed,Antwerpen
51.2152392,4.4046611,,,,new_aed,Antwerpen
51.1783874,4.4155625,,,,new_aed,Antwerpen
51.2232215,4.4113175,,,,new_aed,Antwerpen
51.2164375,4.4093125,,,,new_aed,Antwerpen
51.2192904,4.4034402,,,,new_aed,Antwerpen
51.1923982,4.4347991,,,,new_aed,Antwerpen
51.2169691,4.4207019,,,,new_aed,Antwerpen
51.1985891,4.4422221,,,,new_aed,Antwerpen
51.1670191,4.3541959,,,,new_aed,Antwerpen
51.194908,4.4044371,,,,new_aed,Antwerpen
51.234858,4.3932715,,,,new_aed,Antwerpen
51.2169691,4.4207019,,,,new_aed,Antwerpen
51.2277048,4.4094452,,,,new_aed,Antwerpen
51.2015719,4.4346337,,,,new_aed,Antwerpen
51.2190615,4.4077349,,,,new_aed,Antwerpen
51.2863112,4.3834359,,,,new_aed,Antwerpen
51.2265417,4.4015541,,,,new_aed,Antwerpen
51.2745613,4.3874516,,,,new_aed,Antwerpen
51.2742319,4.3896804,,,,new_aed,Antwerpen
51.1919212,4.4195521,,,,new_aed,Antwerpen
51.2156817,4.410283,,,,new_aed,Antwerpen
51.218672,4.417298,,,,new_aed,Antwerpen
51.1887405,4.4616926,,,,new_aed,Antwerpen
51.1983132,4.4172255,,,,new_aed,Antwerpen
51.1751862,4.3314201,,,,new_aed,Antwerpen
51.2408744,4.4072919,,,,new_aed,Antwerpen
51.2451448,4.4084652,,,,new_aed,Antwerpen
51.2288381,4.4053281,,,,new_aed,Antwerpen
51.2367147,4.4037904,,,,new_aed,Antwerpen
51.2772824,4.3324851,,,,new_aed,Antwerpen
51.3104021,4.3238285,,,,new_aed,Antwerpen
51.3448238,4.2863967,,,,new_aed,Antwerpen
51.2189962,4.4027787,,,,new_aed,Antwerpen
51.1836528,4.3719871,,,,new_aed,Antwerpen
51.1703986,4.3936351,,,,new_aed,Antwerpen
51.201775,4.4055061,,,,new_aed,Antwerpen
51.185354,4.4318872,,,,new_aed,Antwerpen
51.2268325,4.4327997,,,,new_aed,Antwerpen
51.2151764,4.4187768,,,,new_aed,Antwerpen
51.1902522,4.4391631,,,,new_aed,Antwerpen
51.2045492,4.4105192,,,,new_aed,Antwerpen
51.2060583,4.4323018,,,,new_aed,Antwerpen
51.2060583,4.4323018,,,,new_aed,Antwerpen
51.2121808,4.3983143,,,,new_aed,Antwerpen
51.2134803,4.423794,,,,new_aed,Antwerpen
51.2677978,4.4016567,,,,new_aed,Antwerpen
51.2677978,4.4016567,,,,new_aed,Antwerpen
51.2147717,4.4110964,,,,new_aed,Antwerpen
51.213518,4.4226425,,,,new_aed,Antwerpen
51.2158876,4.4085722,,,,new_aed,Antwerpen
51.2187495,4.4105195,,,,new_aed,Antwerpen
51.2304425,4.4033957,,,,new_aed,Antwerpen
51.2217778,4.4000328,,,,new_aed,Antwerpen
51.2165323,4.4117879,,,,new_aed,Antwerpen
51.2193373,4.4179202,,,,new_aed,Antwerpen
51.2011323,4.4171313,,,,new_aed,Antwerpen
51.2361031,4.4539142,,,,new_aed,Antwerpen
51.1968852,4.396798,,,,new_aed,Antwerpen
51.3577063,4.3171467,,,,new_aed,Antwerpen
51.220503,4.4001113,,,,new_aed,Antwerpen
51.1976073,4.4287562,,,,new_aed,Antwerpen
51.2152645,4.4075721,,,,new_aed,Antwerpen
51.2310221,4.4045309,,,,new_aed,Antwerpen
51.1721718,4.4072275,,,,new_aed,Antwerpen
51.1721718,4.4072275,,,,new_aed,Antwerpen
51.2641549,4.4016149,,,,new_aed,Antwerpen
51.2064663,4.406,,,,new_aed,Antwerpen
51.2099212,4.4207989,,,,new_aed,Antwerpen
51.2090167,4.4176617,,,,new_aed,Antwerpen
51.2139123,4.4388449,,,,new_aed,Antwerpen
51.1923982,4.4347991,,,,new_aed,Antwerpen
51.1937154,4.381543,,,,new_aed,Antwerpen
51.2361773,4.4396549,,,,new_aed,Antwerpen
51.1947103,4.4113181,,,,new_aed,Antwerpen
51.25792,4.37439,,,,new_aed,Antwerpen
51.3200125,4.2951339,,,,new_aed,Antwerpen
51.3200125,4.2951339,,,,new_aed,Antwerpen
51.2304425,4.4033957,,,,new_aed,Antwerpen
51.2544695,4.4196264,,,,new_aed,Antwerpen
51.2154141,4.4185,,,,new_aed,Antwerpen
51.2188663,4.4034381,,,,new_aed,Antwerpen
51.2501156,4.3673786,,,,new_aed,Antwerpen
51.2460078,4.4165549,,,,new_aed,Antwerpen
51.1911829,4.4498723,,,,new_aed,Antwerpen
51.2137103,4.4126365,,,,new_aed,Antwerpen
51.1995502,4.3589102,,,,new_aed,Antwerpen
51.1995502,4.3589102,,,,new_aed,Antwerpen
51.1560493,4.3733119,,,,new_aed,Antwerpen
51.210302,4.4469787,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.2149228,4.4205059,,,,new_aed,Antwerpen
51.1650496,4.4089077,,,,new_aed,Antwerpen
51.2144151,4.4172113,,,,new_aed,Antwerpen
51.2132602,4.416971,,,,new_aed,Antwerpen
51.2194426,4.4025645,,,,new_aed,Antwerpen
51.2100204,4.4053841,,,,new_aed,Antwerpen
51.2217763,4.348097,,,,new_aed,Antwerpen
51.1946999,4.4063686,,,,new_aed,Antwerpen
51.1726789,4.4274853,,,,new_aed,Antwerpen
51.1928344,4.4167589,,,,new_aed,Antwerpen
51.1878134,4.436941,,,,new_aed,Antwerpen
51.2142667,4.4185165,,,,new_aed,Antwerpen
51.2142667,4.4185165,,,,new_aed,Antwerpen
51.1845547,4.4212374,,,,new_aed,Antwerpen
51.2290024,4.4046541,,,,new_aed,Antwerpen
51.2640771,4.3994951,,,,new_aed,Antwerpen
51.2848163,4.438111,,,,new_aed,Antwerpen
51.2377151,4.4462165,,,,new_aed,Antwerpen
51.2357978,4.4691895,,,,new_aed,Antwerpen
51.1650496,4.4089077,,,,new_aed,Antwerpen
51.1948926,4.4732427,,,,new_aed,Antwerpen
51.207323,4.4050403,,,,new_aed,Antwerpen
51.2179665,4.4114404,,,,new_aed,Antwerpen
51.237544,4.4103806,,,,new_aed,Antwerpen
51.2463099,4.4427015,,,,new_aed,Antwerpen
51.2142667,4.4185165,,,,new_aed,Antwerpen
51.2437434,4.4241174,,,,new_aed,Antwerpen
51.2185836,4.3692106,,,,new_aed,Antwerpen
51.1899382,4.3957278,,,,new_aed,Antwerpen
51.1899382,4.3957278,,,,new_aed,Antwerpen
51.1924427,4.3977482,,,,new_aed,Antwerpen
51.1977075,4.4100678,,,,new_aed,Antwerpen
51.1961723,4.346706,,,,new_aed,Antwerpen
51.1980351,4.3752089,,,,new_aed,Antwerpen
51.227899,4.4064889,,,,new_aed,Antwerpen
51.2056476,4.3877966,,,,new_aed,Antwerpen
51.2470732,4.428731,,,,new_aed,Antwerpen
51.181794,4.3353581,,,,new_aed,Antwerpen
51.2060797,4.3872888,,,,new_aed,Antwerpen
51.2056476,4.3877966,,,,new_aed,Antwerpen
51.2073005,4.3880113,,,,new_aed,Antwerpen
51.1886764,4.3717464,,,,new_aed,Antwerpen
51.1940097,4.4344117,,,,new_aed,Antwerpen
51.2130916,4.4231599,,,,new_aed,Antwerpen
51.2167179,4.4112526,,,,new_aed,Antwerpen
51.3162828,4.335163,,,,new_aed,Antwerpen
51.2032621,4.4121241,,,,new_aed,Antwerpen
51.2032621,4.4121241,,,,new_aed,Antwerpen
51.21458,4.4050147,,,,new_aed,Antwerpen
51.2471112,4.4177207,,,,new_aed,Antwerpen
51.3162828,4.335163,,,,new_aed,Antwerpen
51.2056884,4.4102319,,,,new_aed,Antwerpen
51.2100601,4.4301283,,,,new_aed,Antwerpen
51.2144309,4.4432549,,,,new_aed,Antwerpen
51.2162391,4.4033343,,,,new_aed,Antwerpen
51.1836404,4.3704733,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.3149758,4.2893042,,,,new_aed,Antwerpen
51.2659275,4.381065,,,,new_aed,Antwerpen
51.2642465,4.3903404,,,,new_aed,Antwerpen
51.1563774,4.3673405,,,,new_aed,Antwerpen
51.1945567,4.4626515,,,,new_aed,Antwerpen
51.1823046,4.3338392,,,,new_aed,Antwerpen
51.2299448,4.4160739,,,,new_aed,Antwerpen
51.2162156,4.4107747,,,,new_aed,Antwerpen
51.2196237,4.4121547,,,,new_aed,Antwerpen
51.23017,4.4139014,,,,new_aed,Antwerpen
51.1986336,4.4181679,,,,new_aed,Antwerpen
51.2805456,4.4302736,,,,new_aed,Antwerpen
51.2805456,4.4302736,,,,new_aed,Antwerpen
51.2805456,4.4302736,,,,new_aed,Antwerpen
51.155958,4.3784068,,,,new_aed,Antwerpen
51.2717913,4.3845025,,,,new_aed,Antwerpen
51.2161877,4.4025767,,,,new_aed,Antwerpen
51.2218731,4.4106836,,,,new_aed,Antwerpen
51.2199274,4.4046761,,,,new_aed,Antwerpen
51.214227,4.4230825,,,,new_aed,Antwerpen
51.2729363,4.3743373,,,,new_aed,Antwerpen
51.2639275,4.4139295,,,,new_aed,Antwerpen
51.3027649,4.3387065,,,,new_aed,Antwerpen
51.2631085,4.406576,,,,new_aed,Antwerpen
51.2631085,4.406576,,,,new_aed,Antwerpen
51.2711695,4.3796382,,,,new_aed,Antwerpen
51.1783874,4.4155625,,,,new_aed,Antwerpen
51.193325,4.403597,,,,new_aed,Antwerpen
51.1930371,4.4025538,,,,new_aed,Antwerpen
51.2270677,4.4074162,,,,new_aed,Antwerpen
51.2356105,4.4641649,,,,new_aed,Antwerpen
51.216152,4.4018972,,,,new_aed,Antwerpen
51.2641549,4.4016149,,,,new_aed,Antwerpen
51.1650496,4.4089077,,,,new_aed,Antwerpen
51.2233443,4.4385926,,,,new_aed,Antwerpen
51.2242654,4.4118785,,,,new_aed,Antwerpen
51.213104,4.4342755,,,,new_aed,Antwerpen
51.213104,4.4342755,,,,new_aed,Antwerpen
51.2161877,4.4025767,,,,new_aed,Antwerpen
51.2617269,4.4203774,,,,new_aed,Antwerpen
51.2617269,4.4203774,,,,new_aed,Antwerpen
51.2617269,4.4203774,,,,new_aed,Antwerpen
51.2617269,4.4203774,,,,new_aed,Antwerpen
51.2670712,4.3983629,,,,new_aed,Antwerpen
51.1764218,4.3872745,,,,new_aed,Antwerpen
51.1595891,4.4068876,,,,new_aed,Antwerpen
51.3168405,4.3368564,,,,new_aed,Antwerpen
51.2697864,4.3766281,,,,new_aed,Antwerpen
51.3219226,4.3484454,,,,new_aed,Antwerpen
51.2265676,4.4162079,,,,new_aed,Antwerpen
51.1556103,4.3894709,,,,new_aed,Antwerpen
51.217589,4.41777,,,,new_aed,Antwerpen
51.2098583,4.3889581,,,,new_aed,Antwerpen
51.2625889,4.3837117,,,,new_aed,Antwerpen
51.2104827,4.4188834,,,,new_aed,Antwerpen
51.276002,4.3319185,,,,new_aed,Antwerpen
51.1769423,4.4055698,,,,new_aed,Antwerpen
51.2807128,4.3313814,,,,new_aed,Antwerpen
51.2729363,4.3743373,,,,new_aed,Antwerpen
51.2398198,4.4111945,,,,new_aed,Antwerpen
51.2519719,4.3937929,,,,new_aed,Antwerpen
51.2727718,4.3810483,,,,new_aed,Antwerpen
51.2329898,4.4699265,,,,new_aed,Antwerpen
51.264077,4.399495,,,,new_aed,Antwerpen
51.1581154,4.390484,,,,new_aed,Antwerpen
51.251482,4.4211623,,,,new_aed,Antwerpen
51.2642788,4.4621572,,,,new_aed,Antwerpen
51.1755846,4.3501009,,,,new_aed,Antwerpen
51.2199162,4.4195545,,,,new_aed,Antwerpen
51.2128935,4.4220741,,,,new_aed,Antwerpen
51.1838628,4.3793852,,,,new_aed,Antwerpen
51.2190835,4.4072262,,,,new_aed,Antwerpen
51.2605408,4.4136986,,,,new_aed,Antwerpen
51.2130611,4.4011684,,,,new_aed,Antwerpen
51.1558065,4.3675352,,,,new_aed,Antwerpen
51.1558065,4.3675352,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.2068389,4.4234258,,,,new_aed,Antwerpen
51.2200597,4.4428707,,,,new_aed,Antwerpen
51.204951,4.4374368,,,,new_aed,Antwerpen
51.2195886,4.4104241,,,,new_aed,Antwerpen
51.2388518,4.4366581,,,,new_aed,Antwerpen
51.2229172,4.4036671,,,,new_aed,Antwerpen
51.290811,4.349123,,,,new_aed,Antwerpen
51.2360511,4.4565612,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.2569663,4.3448672,,,,new_aed,Antwerpen
51.1928255,4.4157228,,,,new_aed,Antwerpen
51.2617269,4.4203774,,,,new_aed,Antwerpen
51.2617269,4.4203774,,,,new_aed,Antwerpen
51.2617269,4.4203774,,,,new_aed,Antwerpen
51.239442,4.4557629,,,,new_aed,Antwerpen
51.2617269,4.4203774,,,,new_aed,Antwerpen
51.3449382,4.3212671,,,,new_aed,Antwerpen
51.2116644,4.422739,,,,new_aed,Antwerpen
51.2405097,4.3980054,,,,new_aed,Antwerpen
51.1924427,4.3977482,,,,new_aed,Antwerpen
51.2203379,4.4095746,,,,new_aed,Antwerpen
51.1595891,4.4068876,,,,new_aed,Antwerpen
51.2208928,4.4144154,,,,new_aed,Antwerpen
51.2265676,4.4162079,,,,new_aed,Antwerpen
51.1742096,4.4080305,,,,new_aed,Antwerpen
51.2254873,4.4388693,,,,new_aed,Antwerpen
51.2254873,4.4388693,,,,new_aed,Antwerpen
51.2216854,4.4064208,,,,new_aed,Antwerpen
51.2552821,4.437768,,,,new_aed,Antwerpen
51.2277566,4.4061906,,,,new_aed,Antwerpen
51.2270677,4.4074162,,,,new_aed,Antwerpen
51.2237211,4.413278,,,,new_aed,Antwerpen
51.1913074,4.388773,,,,new_aed,Antwerpen
51.1953138,4.388912,,,,new_aed,Antwerpen
51.2056884,4.4102319,,,,new_aed,Antwerpen
51.1815715,4.3363358,,,,new_aed,Antwerpen
51.2763963,4.3624604,,,,new_aed,Antwerpen
51.1556391,4.3772469,,,,new_aed,Antwerpen
51.2118231,4.3980983,,,,new_aed,Antwerpen
51.1650496,4.4089077,,,,new_aed,Antwerpen
51.2503122,4.3930785,,,,new_aed,Antwerpen
51.1595891,4.4068876,,,,new_aed,Antwerpen
51.2303027,4.4418148,,,,new_aed,Antwerpen
51.2303027,4.4418148,,,,new_aed,Antwerpen
51.2141827,4.4106068,,,,new_aed,Antwerpen
51.1948449,4.4117587,,,,new_aed,Antwerpen
51.2640771,4.3994951,,,,new_aed,Antwerpen
51.2300817,4.4064217,,,,new_aed,Antwerpen
51.3158137,4.3327402,,,,new_aed,Antwerpen
51.317435,4.3439647,,,,new_aed,Antwerpen
51.317435,4.3439647,,,,new_aed,Antwerpen
51.3168405,4.3368564,,,,new_aed,Antwerpen
51.3017705,4.3385274,,,,new_aed,Antwerpen
51.3067068,4.33871,,,,new_aed,Antwerpen
51.1988699,4.4347381,,,,new_aed,Antwerpen
51.1988699,4.4347381,,,,new_aed,Antwerpen
51.2697864,4.3766281,,,,new_aed,Antwerpen
51.2180888,4.4091154,,,,new_aed,Antwerpen
51.2621393,4.411522,,,,new_aed,Antwerpen
51.1867501,4.3831592,,,,new_aed,Antwerpen
51.1869583,4.3551345,,,,new_aed,Antwerpen
51.2281815,4.4122206,,,,new_aed,Antwerpen
51.2523744,4.4005987,,,,new_aed,Antwerpen
51.2032621,4.4121241,,,,new_aed,Antwerpen
51.2037483,4.4153398,,,,new_aed,Antwerpen
51.2425057,4.4417027,,,,new_aed,Antwerpen
51.2536598,4.4196185,,,,new_aed,Antwerpen
51.2192347,4.3591747,,,,new_aed,Antwerpen
51.3087285,4.3209836,,,,new_aed,Antwerpen
51.1484938,4.3809385,,,,new_aed,Antwerpen
51.3191829,4.3397072,,,,new_aed,Antwerpen
51.214227,4.4230825,,,,new_aed,Antwerpen
51.2039273,4.3874428,,,,new_aed,Antwerpen
51.2192904,4.4034402,,,,new_aed,Antwerpen
51.2085373,4.4026391,,,,new_aed,Antwerpen
51.1691808,4.3845143,,,,new_aed,Antwerpen
51.2011099,4.4399205,,,,new_aed,Antwerpen
51.1839851,4.3677569,,,,new_aed,Antwerpen
51.2023478,4.3915901,,,,new_aed,Antwerpen
51.1972179,4.4509357,,,,new_aed,Antwerpen
51.2058553,4.398416,,,,new_aed,Antwerpen
51.2189229,4.3809554,,,,new_aed,Antwerpen
51.2278277,4.4194086,,,,new_aed,Antwerpen
51.221595,4.4278231,,,,new_aed,Antwerpen
51.1947713,4.4436759,,,,new_aed,Antwerpen
51.2249314,4.3821976,,,,new_aed,Antwerpen
51.2916238,4.4427988,,,,new_aed,Antwerpen
51.2151264,4.4344036,,,,new_aed,Antwerpen
51.2203758,4.4595994,,,,new_aed,Antwerpen
51.1762919,4.3564278,,,,new_aed,Antwerpen
51.1775194,4.3918454,,,,new_aed,Antwerpen
51.2170334,4.4075924,,,,new_aed,Antwerpen
51.2675012,4.3888909,,,,new_aed,Antwerpen
51.2697864,4.3766281,,,,new_aed,Antwerpen
51.2282225,4.4393794,,,,new_aed,Antwerpen
51.2801477,4.4145161,,,,new_aed,Antwerpen
51.2162156,4.4107747,,,,new_aed,Antwerpen
51.2231759,4.4062723,,,,new_aed,Antwerpen
51.2111145,4.4228196,,,,new_aed,Antwerpen
51.1955177,4.433853,,,,new_aed,Antwerpen
51.200631,4.4358098,,,,new_aed,Antwerpen
51.2162675,4.3973056,,,,new_aed,Antwerpen
51.2066951,4.4629763,,,,new_aed,Antwerpen
51.2507044,4.4195035,,,,new_aed,Antwerpen
51.2602867,4.4023597,,,,new_aed,Antwerpen
51.2507044,4.4195035,,,,new_aed,Antwerpen
51.2055777,4.3969526,,,,new_aed,Antwerpen
51.2507044,4.4195035,,,,new_aed,Antwerpen
51.3192653,4.3487724,,,,new_aed,Antwerpen
51.2055777,4.3969526,,,,new_aed,Antwerpen
51.1716559,4.3814717,,,,new_aed,Antwerpen
51.2507044,4.4195035,,,,new_aed,Antwerpen
51.2248771,4.3778378,,,,new_aed,Antwerpen
51.2974232,4.3118681,,,,new_aed,Antwerpen
51.2507044,4.4195035,,,,new_aed,Antwerpen
51.2200897,4.4130444,,,,new_aed,Antwerpen
51.2507044,4.4195035,,,,new_aed,Antwerpen
51.2055777,4.3969526,,,,new_aed,Antwerpen
51.1945901,4.4195113,,,,new_aed,Antwerpen
51.2890031,4.3564003,,,,new_aed,Antwerpen
51.2204954,4.4043023,,,,new_aed,Antwerpen
51.2203342,4.4119575,,,,new_aed,Antwerpen
51.2188559,4.4319945,,,,new_aed,Antwerpen
51.2331085,4.3858419,,,,new_aed,Antwerpen
51.2190356,4.4599256,,,,new_aed,Antwerpen
51.2744394,4.4113211,,,,new_aed,Antwerpen
51.1960132,4.4269105,,,,new_aed,Antwerpen
51.1796025,4.4289095,,,,new_aed,Antwerpen
51.2563718,4.4494793,,,,new_aed,Antwerpen
51.221757,4.4204917,,,,new_aed,Antwerpen
51.1751276,4.3473573,,,,new_aed,Antwerpen
51.2367147,4.4037904,,,,new_aed,Antwerpen
51.20539,4.44568,,,,new_aed,Antwerpen
51.1960117,4.4624844,,,,new_aed,Antwerpen
51.2283706,4.4565487,,,,new_aed,Antwerpen
51.1569647,4.3893802,,,,new_aed,Antwerpen
51.1911829,4.4498723,,,,new_aed,Antwerpen
51.3493748,4.3296395,,,,new_aed,Antwerpen
51.3158137,4.3327402,,,,new_aed,Antwerpen
51.1847602,4.3740291,,,,new_aed,Antwerpen
51.21468305,4.40017395,,,,new_aed,Antwerpen
51.1926812,4.4073997,,,,new_aed,Antwerpen
51.1795171,4.3478144,,,,new_aed,Antwerpen
51.2324685,4.3831797,,,,new_aed,Antwerpen
51.34951,4.3235034,,,,new_aed,Antwerpen
51.1849324,4.3910156,,,,new_aed,Antwerpen
51.2051432,4.4758135,,,,new_aed,Antwerpen
51.2236042,4.4006449,,,,new_aed,Antwerpen
51.1770368,4.3512267,,,,new_aed,Antwerpen
51.19571,4.3908917,,,,new_aed,Antwerpen
51.1803821,4.4348275,,,,new_aed,Antwerpen
51.1837666,4.3589953,,,,new_aed,Antwerpen
51.2485292,4.438637849999999,,,,new_aed,Antwerpen
51.2199924,4.3631337,,,,new_aed,Antwerpen
51.2182045,4.4373626,,,,new_aed,Antwerpen
51.180488499999996,4.34646255,,,,new_aed,Antwerpen
51.195038,4.4186636,,,,new_aed,Antwerpen
51.1773394,4.3828671,,,,new_aed,Antwerpen
51.2230714,4.4763183,,,,new_aed,Antwerpen
51.2080966,4.4031172,,,,new_aed,Antwerpen
51.2608228,4.4193016,,,,new_aed,Antwerpen
51.2130233,4.3960842,,,,new_aed,Antwerpen
51.2107749,4.4556686,,,,new_aed,Antwerpen
51.2034051,4.4027287,,,,new_aed,Antwerpen
51.2477582,4.4526165,,,,new_aed,Antwerpen
51.2197218,4.4808136,,,,new_aed,Antwerpen
51.360291,4.3080705,,,,new_aed,Antwerpen
51.2352582,4.4204179,,,,new_aed,Antwerpen
51.1924808,4.3870836,,,,new_aed,Antwerpen
51.2043408,4.479234,,,,new_aed,Antwerpen
51.1837285,4.3937537,,,,new_aed,Antwerpen
51.2054913,4.4676867,,,,new_aed,Antwerpen
51.170320331044564,4.386512238542518,,,,new_aed,Antwerpen
51.1720096,4.3932945,,,,new_aed,Antwerpen
51.2427541,4.4312084,,,,new_aed,Antwerpen
51.2095659,4.460206,,,,new_aed,Antwerpen
51.1778636,4.4228852,,,,new_aed,Antwerpen
51.2098605,4.4282047,,,,new_aed,Antwerpen
51.20826205,4.4243120000000005,,,,new_aed,Antwerpen
51.2086404,4.3954704,,,,new_aed,Antwerpen
51.2729373,4.4174542,,,,new_aed,Antwerpen
51.2227592,4.4162686,,,,new_aed,Antwerpen
51.214804099999995,4.443808000000001,,,,new_aed,Antwerpen
51.1759807,4.3816187499999995,,,,new_aed,Antwerpen
51.1748306,4.4003309,,,,new_aed,Antwerpen
51.2184704,4.4489719999999995,,,,new_aed,Antwerpen
51.2837934,4.4130554,,,,new_aed,Antwerpen
51.2015285,4.4060666,,,,new_aed,Antwerpen
51.1939684,4.3791666,,,,new_aed,Antwerpen
51.206980340728386,4.384252615545749,,,,new_aed,Antwerpen
51.2032178,4.44038,,,,new_aed,Antwerpen
51.1900044,4.4070324,,,,new_aed,Antwerpen
51.2019874,4.4109371,,,,new_aed,Antwerpen
51.18061215,4.37649475,,,,new_aed,Antwerpen
51.1946123,4.4725465,,,,new_aed,Antwerpen
51.2571674,4.439355000000001,,,,new_aed,Antwerpen
51.2209309,4.4326093,,,,new_aed,Antwerpen
51.225817,4.4691398,,,,new_aed,Antwerpen
51.19795430344304,4.427882415177525,,,,new_aed,Antwerpen
51.2251974,4.4339061,,,,new_aed,Antwerpen
51.1738834,4.4053629,,,,new_aed,Antwerpen
51.2517354,4.4418704,,,,new_aed,Antwerpen
51.19761605,4.456393350000001,,,,new_aed,Antwerpen
51.1792386,4.3782271,,,,new_aed,Antwerpen
51.211487393609154,4.433827914779918,,,,new_aed,Antwerpen
51.2203932,4.3784099,,,,new_aed,Antwerpen
51.2548398,4.4460588,,,,new_aed,Antwerpen
51.28151242691501,4.435450495268708,,,,new_aed,Antwerpen
51.2102881,4.4152301,,,,new_aed,Antwerpen
51.25775955866344,4.453536116435646,,,,new_aed,Antwerpen
51.2154241,4.3937532,,,,new_aed,Antwerpen
51.2091673,4.45343405,,,,new_aed,Antwerpen
51.2012868,4.4023204,,,,new_aed,Antwerpen
51.2299977,4.4621731,,,,new_aed,Antwerpen
51.2567894,4.4334922,,,,new_aed,Antwerpen
51.1824952,4.4373476,,,,new_aed,Antwerpen
51.22774652621767,4.434884024641738,,,,new_aed,Antwerpen
51.2243061,4.40761,,,,new_aed,Antwerpen
51.219074,4.4250751,,,,new_aed,Antwerpen
51.1999093,4.3911686,,,,new_aed,Antwerpen
51.1821043,4.3713127,,,,new_aed,Antwerpen
51.1624412,4.3913895,,,,new_aed,Antwerpen
51.21026395,4.45221445,,,,new_aed,Antwerpen
51.2450526,4.4193735,,,,new_aed,Antwerpen
51.2265308,4.4278854,,,,new_aed,Antwerpen
51.2277825,4.4606144,,,,new_aed,Antwerpen
51.2197915,4.441786,,,,new_aed,Antwerpen
51.160608550000006,4.3673167500000005,,,,new_aed,Antwerpen
51.2337205,4.3810489,,,,new_aed,Antwerpen
51.2263971,4.3781093,,,,new_aed,Antwerpen
51.26960975,4.4162946000000005,,,,new_aed,Antwerpen
51.2695117,4.4148751,,,,new_aed,Antwerpen
51.203894510095914,4.45220403461014,,,,new_aed,Antwerpen
51.2199363,4.4686544,,,,new_aed,Antwerpen
51.1706822,4.3483205,,,,new_aed,Antwerpen
51.2177292,4.4273752,,,,new_aed,Antwerpen
51.2327684,4.4110757,,,,new_aed,Antwerpen
51.2552539,4.4354482,,,,new_aed,Antwerpen
51.2259376,4.479987749999999,,,,new_aed,Antwerpen
51.20708431633432,4.406642561852735,,,,new_aed,Antwerpen
51.186778,4.3933092,,,,new_aed,Antwerpen
