type,public,latitude,longitude,city,province,region,geometry
unknown,NA,50.4177888,4.4433931,Charleroi,Hainaut,Wallonia,POINT (4.4433931 50.4177888)
unknown,NA,50.4087009,4.4660861,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4660861 50.4087009)
unknown,NA,50.4087009,4.4660861,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4660861 50.4087009)
unknown,NA,50.4087009,4.4660861,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4660861 50.4087009)
unknown,NA,50.39867,4.43632,Marcinelle,Hainaut,Wallonia,POINT (4.43632 50.39867)
unknown,NA,50.37908,4.43758,Marcinelle,Hainaut,Wallonia,POINT (4.43758 50.37908)
unknown,NA,50.4018544,4.4777803,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4777803 50.4018544)
unknown,NA,50.4702226,4.4640684,Gosselies,Hainaut,Wallonia,POINT (4.4640684 50.4702226)
unknown,NA,50.473463,4.4365683,Gosselies,Hainaut,Wallonia,POINT (4.4365683 50.473463)
unknown,NA,50.4168131,4.4481397,Charleroi,Hainaut,Wallonia,POINT (4.4481397 50.4168131)
unknown,NA,50.4295081,4.4607354,Charleroi,Hainaut,Wallonia,POINT (4.4607354 50.4295081)
unknown,NA,50.4182345,4.449364,Charleroi,Hainaut,Wallonia,POINT (4.449364 50.4182345)
unknown,NA,50.3974177,4.4010986,Mont-sur-Marchienne,Hainaut,Wallonia,POINT (4.4010986 50.3974177)
unknown,NA,50.3875054,4.4115125,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4115125 50.3875054)
unknown,NA,50.4092255,4.3875627,Monceau-sur-Sambre,Hainaut,Wallonia,POINT (4.3875627 50.4092255)
unknown,NA,50.4003294,4.5316043,Châtelet,Hainaut,Wallonia,POINT (4.5316043 50.4003294)
unknown,NA,50.4228048,4.483223,GillyCharleroi),Hainaut,Wallonia,POINT (4.483223 50.4228048)
unknown,NA,50.4115979,4.382163,Monceau-sur-Sambre,Hainaut,Wallonia,POINT (4.382163 50.4115979)
unknown,NA,50.4293098,4.3962634,Roux,Hainaut,Wallonia,POINT (4.3962634 50.4293098)
unknown,NA,50.4293098,4.3962634,Roux,Hainaut,Wallonia,POINT (4.3962634 50.4293098)
unknown,NA,50.3794473,4.4742372,Couillet,Hainaut,Wallonia,POINT (4.4742372 50.3794473)
unknown,NA,50.4239044,4.4855309,Ransart,Hainaut,Wallonia,POINT (4.4855309 50.4239044)
unknown,NA,50.4056276,4.4448111,Charleroi,Hainaut,Wallonia,POINT (4.4448111 50.4056276)
unknown,NA,50.4084365,4.4431375,Charleroi,Hainaut,Wallonia,POINT (4.4431375 50.4084365)
unknown,NA,50.4310552,4.5195567,Châtelet,Hainaut,Wallonia,POINT (4.5195567 50.4310552)
unknown,NA,50.416275,4.5224282,Châtelet,Hainaut,Wallonia,POINT (4.5224282 50.416275)
unknown,NA,50.4017809,4.5138833,Châtelet,Hainaut,Wallonia,POINT (4.5138833 50.4017809)
unknown,NA,50.4361204,4.5127311,Châtelet,Hainaut,Wallonia,POINT (4.5127311 50.4361204)
unknown,NA,50.389986,4.5142891,Châtelet,Hainaut,Wallonia,POINT (4.5142891 50.389986)
unknown,NA,50.4017684,4.51503,Châtelet,Hainaut,Wallonia,POINT (4.51503 50.4017684)
unknown,NA,50.4019365,4.5117127,Châtelet,Hainaut,Wallonia,POINT (4.5117127 50.4019365)
unknown,NA,50.4019365,4.5117127,Châtelet,Hainaut,Wallonia,POINT (4.5117127 50.4019365)
unknown,NA,50.4158486,4.5183179,Châtelet,Hainaut,Wallonia,POINT (4.5183179 50.4158486)
unknown,NA,50.3980316,4.5315012,Châtelet,Hainaut,Wallonia,POINT (4.5315012 50.3980316)
unknown,NA,50.4017684,4.51503,Châtelet,Hainaut,Wallonia,POINT (4.51503 50.4017684)
unknown,NA,50.4199396,4.5065002,Châtelet,Hainaut,Wallonia,POINT (4.5065002 50.4199396)
unknown,NA,50.4060264,4.4458916,Charleroi,Hainaut,Wallonia,POINT (4.4458916 50.4060264)
unknown,NA,50.4053578,4.4391329,Charleroi,Hainaut,Wallonia,POINT (4.4391329 50.4053578)
unknown,NA,50.4053578,4.4391329,Charleroi,Hainaut,Wallonia,POINT (4.4391329 50.4053578)
unknown,NA,50.4054919,4.4453752,Charleroi,Hainaut,Wallonia,POINT (4.4453752 50.4054919)
unknown,NA,50.397744,4.4974082,Châtelet,Hainaut,Wallonia,POINT (4.4974082 50.397744)
unknown,NA,50.4051418,4.5245321,Châtelet,Hainaut,Wallonia,POINT (4.5245321 50.4051418)
unknown,NA,50.4044648,4.5234721,Châtelet,Hainaut,Wallonia,POINT (4.5234721 50.4044648)
unknown,NA,50.4158486,4.5183179,Châtelet,Hainaut,Wallonia,POINT (4.5183179 50.4158486)
unknown,NA,50.4159594,4.5114485,Châtelet,Hainaut,Wallonia,POINT (4.5114485 50.4159594)
unknown,NA,50.3995966,4.5286768,Châtelet,Hainaut,Wallonia,POINT (4.5286768 50.3995966)
unknown,NA,50.4182345,4.449364,Charleroi,Hainaut,Wallonia,POINT (4.449364 50.4182345)
unknown,NA,50.4744942,4.475222,Gosselies,Hainaut,Wallonia,POINT (4.475222 50.4744942)
unknown,NA,50.3972108,4.4866444,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4866444 50.3972108)
unknown,NA,50.4721952,4.4709082,Gosselies,Hainaut,Wallonia,POINT (4.4709082 50.4721952)
unknown,NA,50.4030731,4.5221117,Châtelet,Hainaut,Wallonia,POINT (4.5221117 50.4030731)
unknown,NA,50.4025537,4.5233157,Châtelet,Hainaut,Wallonia,POINT (4.5233157 50.4025537)
unknown,NA,50.4417039,4.4226659,JumetCharleroi),Hainaut,Wallonia,POINT (4.4226659 50.4417039)
unknown,NA,50.4298749,4.3877463,Monceau-sur-Sambre,Hainaut,Wallonia,POINT (4.3877463 50.4298749)
unknown,NA,50.4123641,4.4420015,Charleroi,Hainaut,Wallonia,POINT (4.4420015 50.4123641)
unknown,NA,50.3794819,4.4359107,Marcinelle,Hainaut,Wallonia,POINT (4.4359107 50.3794819)
unknown,NA,50.4201054,4.375305,Monceau-sur-Sambre,Hainaut,Wallonia,POINT (4.375305 50.4201054)
unknown,NA,50.4086361,4.4749689,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4749689 50.4086361)
unknown,NA,50.3966649,4.4002421,Mont-sur-Marchienne,Hainaut,Wallonia,POINT (4.4002421 50.3966649)
unknown,NA,50.4149459,4.4625604,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4625604 50.4149459)
unknown,NA,50.4161971,4.4651467,Montignies-sur-Sambre,Hainaut,Wallonia,POINT (4.4651467 50.4161971)
unknown,NA,50.3870398,4.5017547,Bouffioulx,Hainaut,Wallonia,POINT (4.5017547 50.3870398)
unknown,NA,50.40559,4.45033,Charleroi,Hainaut,Wallonia,POINT (4.45033 50.40559)
unknown,NA,50.3991852,4.4229721,Mont-sur-Marchienne,Hainaut,Wallonia,POINT (4.4229721 50.3991852)
unknown,NA,50.448566,4.4345154,JumetCharleroi),Hainaut,Wallonia,POINT (4.4345154 50.448566)
unknown,NA,50.3847667,4.465355,Couillet,Hainaut,Wallonia,POINT (4.465355 50.3847667)
unknown,NA,50.4115001,4.4436585,Charleroi,Hainaut,Wallonia,POINT (4.4436585 50.4115001)
unknown,NA,50.4531394,4.4866878,Charleroi,Hainaut,Wallonia,POINT (4.4866878 50.4531394)
unknown,NA,50.4502778,4.4278099,Lodelinsart,Hainaut,Wallonia,POINT (4.4278099 50.4502778)
unknown,NA,50.453671,4.4525736,Jumet,Hainaut,Wallonia,POINT (4.4525736 50.453671)
unknown,NA,50.4170556,4.4462445,Charleroi,Hainaut,Wallonia,POINT (4.4462445 50.4170556)
unknown,NA,50.4170556,4.4462445,Charleroi,Hainaut,Wallonia,POINT (4.4462445 50.4170556)
unknown,NA,50.4084152,4.4466542,Charleroi,Hainaut,Wallonia,POINT (4.4466542 50.4084152)
unknown,NA,50.4192227,4.5269234,Châtelet,Hainaut,Wallonia,POINT (4.5269234 50.4192227)
unknown,NA,50.4162738,4.5224422,Châtelet,Hainaut,Wallonia,POINT (4.5224422 50.4162738)
unknown,NA,50.416275,4.5224282,Châtelet,Hainaut,Wallonia,POINT (4.5224282 50.416275)
unknown,NA,50.4043802,4.5243138,Châtelet,Hainaut,Wallonia,POINT (4.5243138 50.4043802)
unknown,NA,50.4041062,4.523982,Châtelet,Hainaut,Wallonia,POINT (4.523982 50.4041062)
unknown,NA,50.4017684,4.51503,Châtelet,Hainaut,Wallonia,POINT (4.51503 50.4017684)
unknown,NA,50.4111898,4.5172183,Châtelet,Hainaut,Wallonia,POINT (4.5172183 50.4111898)
unknown,NA,50.4053389,4.5324159,Châtelet,Hainaut,Wallonia,POINT (4.5324159 50.4053389)
unknown,NA,50.3905686,4.51294,Châtelet,Hainaut,Wallonia,POINT (4.51294 50.3905686)
unknown,NA,50.437201,4.5129463,Châtelet,Hainaut,Wallonia,POINT (4.5129463 50.437201)
unknown,NA,50.437201,4.5129463,Châtelet,Hainaut,Wallonia,POINT (4.5129463 50.437201)
unknown,NA,50.4046772,4.5224696,Châtelet,Hainaut,Wallonia,POINT (4.5224696 50.4046772)
unknown,NA,50.3893432,4.51535,Châtelet,Hainaut,Wallonia,POINT (4.51535 50.3893432)
unknown,NA,50.405206,4.5272951,Châtelet,Hainaut,Wallonia,POINT (4.5272951 50.405206)
unknown,NA,50.390545,4.5140707,Châtelet,Hainaut,Wallonia,POINT (4.5140707 50.390545)
unknown,NA,50.4368402,4.5141307,Châtelet,Hainaut,Wallonia,POINT (4.5141307 50.4368402)
unknown,NA,50.4254276,4.5182425,Châtelet,Hainaut,Wallonia,POINT (4.5182425 50.4254276)
unknown,NA,50.4305981,4.5089848,Châtelet,Hainaut,Wallonia,POINT (4.5089848 50.4305981)
unknown,NA,50.4011875,4.3876418,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.3876418 50.4011875)
unknown,NA,50.4146628,4.4509809,Charleroi,Hainaut,Wallonia,POINT (4.4509809 50.4146628)
unknown,NA,50.3963744,4.4517546,Marcinelle,Hainaut,Wallonia,POINT (4.4517546 50.3963744)
unknown,NA,50.3963744,4.4517546,Marcinelle,Hainaut,Wallonia,POINT (4.4517546 50.3963744)
unknown,NA,50.4136513,4.3559618,Goutroux,Hainaut,Wallonia,POINT (4.3559618 50.4136513)
unknown,NA,50.3987532,4.3708398,Monceau-sur-Sambre,Hainaut,Wallonia,POINT (4.3708398 50.3987532)
unknown,NA,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,NA,50.4254594,4.4772151,GillyCharleroi),Hainaut,Wallonia,POINT (4.4772151 50.4254594)
unknown,NA,50.45302,4.4554108,JumetCharleroi),Hainaut,Wallonia,POINT (4.4554108 50.45302)
unknown,NA,50.3947262,4.4739551,Couillet,Hainaut,Wallonia,POINT (4.4739551 50.3947262)
unknown,NA,50.4096258,4.4503814,Charleroi,Hainaut,Wallonia,POINT (4.4503814 50.4096258)
unknown,NA,50.4300154,4.4631789,GillyCharleroi),Hainaut,Wallonia,POINT (4.4631789 50.4300154)
unknown,NA,50.3947262,4.4739551,Couillet,Hainaut,Wallonia,POINT (4.4739551 50.3947262)
unknown,NA,50.4713064,4.4411092,GOSSELIES,Hainaut,Wallonia,POINT (4.4411092 50.4713064)
unknown,NA,50.4580051,4.4587209,JumetCharleroi),Hainaut,Wallonia,POINT (4.4587209 50.4580051)
unknown,NA,50.4078257,4.441693,Charleroi,Hainaut,Wallonia,POINT (4.441693 50.4078257)
unknown,NA,50.4148596,4.4480864,Charleroi,Hainaut,Wallonia,POINT (4.4480864 50.4148596)
unknown,NA,50.4078257,4.441693,Charleroi,Hainaut,Wallonia,POINT (4.441693 50.4078257)
unknown,NA,50.4732032,4.460369,Gosselies,Hainaut,Wallonia,POINT (4.460369 50.4732032)
unknown,1,50.4831132,4.4515616,Gosselies,Hainaut,Wallonia,POINT (4.4515616 50.4831132)
unknown,1,50.4764304,4.4696049,Gosselies,Hainaut,Wallonia,POINT (4.4696049 50.4764304)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4647949,4.4313203,Gosselies,Hainaut,Wallonia,POINT (4.4313203 50.4647949)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4690904,4.4321666,Gosselies,Hainaut,Wallonia,POINT (4.4321666 50.4690904)
unknown,1,50.4018536,4.5398738,Châtelet,Hainaut,Wallonia,POINT (4.5398738 50.4018536)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4701098,4.4641382,Gosselies,Hainaut,Wallonia,POINT (4.4641382 50.4701098)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4687201,4.4319559,Gosselies,Hainaut,Wallonia,POINT (4.4319559 50.4687201)
unknown,1,50.4146587,4.4469931,Charleroi,Hainaut,Wallonia,POINT (4.4469931 50.4146587)
unknown,1,50.4033293,4.5404265,Châtelet,Hainaut,Wallonia,POINT (4.5404265 50.4033293)
unknown,1,50.388496,4.5192087,Châtelet,Hainaut,Wallonia,POINT (4.5192087 50.388496)
unknown,1,50.3947631,4.5231027,Châtelet,Hainaut,Wallonia,POINT (4.5231027 50.3947631)
unknown,1,50.41177,4.4470584,Charleroi,Hainaut,Wallonia,POINT (4.4470584 50.41177)
unknown,1,50.4130294,4.4463774,Charleroi,Hainaut,Wallonia,POINT (4.4463774 50.4130294)
unknown,1,50.4127862,4.5263441,Châtelineau,Hainaut,Wallonia,POINT (4.5263441 50.4127862)
unknown,1,50.4064013,4.441911,Charleroi,Hainaut,Wallonia,POINT (4.441911 50.4064013)
unknown,NA,50.4041062,4.523982,Châtelet,Hainaut,Wallonia,POINT (4.523982 50.4041062)
unknown,NA,50.416275,4.5224282,Châtelet,Hainaut,Wallonia,POINT (4.5224282 50.416275)
