geometry
POINT (5.6246747 50.6888686)
POINT (5.6262505 50.6325297)
POINT (5.58056865 50.6413072)
POINT (5.506268 50.6429296)
POINT (5.611905 50.6335486)
POINT (5.6371464 50.6648539)
POINT (5.4955568 50.7021374)
POINT (5.6928199 50.6317273)
POINT (5.558374652844486 50.61167032525366)
POINT (5.6203003 50.6421888)
POINT (5.5089454 50.5712964)
POINT (5.5880962 50.6978598)
POINT (5.4973818 50.6053144)
POINT (5.583728 50.6674323)
POINT (5.6068885 50.6206315)
POINT (5.5727732 50.6456377)
POINT (5.5896625 50.6269712)
POINT (5.6564083 50.6008659)
POINT (5.6641772 50.6449961)
POINT (5.551142855450822 50.6287218600712)
POINT (5.6391309 50.6667011)
POINT (5.496779154970117 50.70531175341962)
POINT (5.5682391 50.5835523)
POINT (5.6424638 50.68266095)
POINT (5.5969632 50.6704281)
POINT (5.5859202 50.6218827)
POINT (5.5192327 50.6096188)
POINT (5.497713063135661 50.63150244690371)
POINT (5.5544791 50.6694827)
POINT (5.5402681 50.5890777)
POINT (5.5760817 50.6162987)
POINT (5.5343071 50.5926942)
POINT (5.5441915 50.678593)
POINT (5.6146261 50.6056503)
POINT (5.5939349 50.6539143)
POINT (5.590199650000001 50.6522644)
POINT (5.6108265 50.611381)
POINT (5.5310498 50.6591339)
POINT (5.6991414 50.6364638)
POINT (5.5792657 50.6403506)
POINT (5.588768704479727 50.613360511726135)
POINT (5.5146802 50.6375893)
POINT (5.5092909 50.664592600000006)
POINT (5.51109135 50.625396800000004)
POINT (5.592644580265685 50.658485870575944)
POINT (5.5629953 50.6740413)
POINT (5.68142825 50.6346961)
POINT (5.638726293409738 50.68550718704857)
POINT (5.6387924 50.6342299)
POINT (5.63250086725278 50.64905120037951)
POINT (5.480476 50.6213988)
POINT (5.5724954 50.6649119)
POINT (5.6700774 50.6343667)
POINT (5.510252905311093 50.6791846671207)
POINT (5.6186808 50.6605477)
POINT (5.5673131 50.6239376)
POINT (5.5125096 50.6788075)
POINT (5.5352286 50.5903718)
POINT (5.671858 50.6043029)
POINT (5.5889822 50.6310438)
POINT (5.521567 50.5833603)
POINT (5.553339 50.6350783)
POINT (5.5900787 50.6061891)
POINT (5.5497183 50.5797271)
POINT (5.5897954 50.6276521)
POINT (5.63452605 50.685136799999995)
POINT (5.6037257 50.6298025)
POINT (5.5804974027834975 50.645562861440375)
POINT (5.5218742 50.6400935)
POINT (5.5498888 50.6845202)
POINT (5.539097287733891 50.56353303692737)
POINT (5.476675239001351 50.636307463701094)
POINT (5.5811993 50.6735508)
POINT (5.6079113 50.6178491)
POINT (5.6103851 50.6318674)
POINT (5.5494003 50.6385017)
POINT (5.5897477 50.6731188)
POINT (5.5131031 50.608723)
POINT (5.6557287 50.6205644)
POINT (5.4934988 50.6327177)
POINT (5.44460905 50.633950999999996)
POINT (5.5655507 50.6471357)
POINT (5.558825226017558 50.63532593453585)
POINT (5.5586849 50.62366625)
POINT (5.6685692 50.6418239)
POINT (5.627011 50.6925748)
POINT (5.6002507999999995 50.61392)
POINT (5.5378044 50.6599208)
POINT (5.6364676 50.667939)
POINT (5.5895135 50.6058299)
POINT (5.6052968 50.6152763)
POINT (5.5891076 50.5771634)
POINT (5.61998165 50.69512805)
POINT (5.5245798 50.5729544)
POINT (5.54370215295718 50.597985699953206)
POINT (5.54948 50.6852671)
POINT (5.551095 50.5682391)
POINT (5.6014041 50.6269885)
POINT (5.5746492 50.6326777)
POINT (5.5918933 50.6319863)
POINT (5.6268311 50.6979294)
POINT (5.5876866 50.6115682)
POINT (5.6700245 50.6651766)
POINT (5.4839646 50.6420372)
POINT (5.4975904265733035 50.58427652000316)
POINT (5.4862371 50.6089186)
POINT (5.6186632 50.6395888)
POINT (5.5452664 50.6473651)
POINT (5.5332595 50.6290236)
POINT (5.5321228 50.6454536)
POINT (5.5406949 50.6307466)
POINT (5.6584789 50.6693332)
POINT (5.5688515 50.6402591)
POINT (5.564711 50.6404617)
POINT (5.5819292 50.5972863)
POINT (5.441311725035247 50.62850187500039)
POINT (5.6490712 50.6887182)
POINT (5.69609 50.6308504)
POINT (5.6170775 50.6200997)
POINT (5.4998151 50.6039214)
POINT (5.614437886731884 50.61271228195505)
POINT (5.5261771 50.6559351)
POINT (5.52661066063345 50.64448043593962)
POINT (5.5247358 50.64537105)
POINT (5.6031655 50.6777847)
POINT (5.559765013143198 50.62178860925801)
POINT (5.6431716 50.6831904)
POINT (5.4867839 50.5823445)
POINT (5.5442649 50.5986432)
POINT (5.6347396 50.68019405)
POINT (5.5506966 50.5789959)
POINT (5.38391775 50.6221889)
POINT (5.50990925 50.5696365)
POINT (5.579058 50.6890015)
POINT (5.505137018523103 50.63481772409481)
POINT (5.55246455 50.612936700000006)
POINT (5.5112439 50.6394378)
POINT (5.6093057 50.64569455)
POINT (5.569568665881841 50.62902263208723)
POINT (5.492899717693906 50.62109493185249)
POINT (5.51028015 50.617769249999995)
POINT (5.5988249 50.6222158)
POINT (5.503466442329188 50.61044697701024)
POINT (5.5629505910406225 50.63860291598256)
POINT (5.6670537 50.6191436)
POINT (5.660152852322513 50.60097486373337)
POINT (5.4834815 50.5810779)
POINT (5.5180642 50.5933464)
POINT (5.499240918751285 50.63202318734327)
POINT (5.5825607 50.6298023)
POINT (5.5756033 50.6287048)
POINT (5.602731782442584 50.662396503662045)
POINT (5.5367799 50.6350318)
POINT (5.5305936 50.6493324)
POINT (5.6124651 50.6063939)
POINT (5.6651799 50.6001459)
POINT (5.6250750883543645 50.663859089502225)
POINT (5.557571393407336 50.605684958959586)
POINT (5.6387732 50.6719982)
POINT (5.6667382 50.602562)
POINT (5.591580582372439 50.60495705493039)
POINT (5.5696955 50.5987673)
POINT (5.552653871319121 50.62219521404295)
POINT (5.5800225 50.6402705)
POINT (5.5705606 50.643869550000005)
POINT (5.6226321 50.6704937)
POINT (5.6507899 50.6188277)
POINT (5.5121872 50.5825246)
POINT (5.6169098 50.6512083)
POINT (5.5005511 50.5955038)
POINT (5.584624952087776 50.59918675039019)
POINT (5.6610732 50.6244059)
POINT (5.5601647 50.6230808)
POINT (5.5876338 50.635534)
POINT (5.51188063204543 50.63356956378321)
POINT (5.5672188673376715 50.618890691170655)
POINT (5.6736344 50.5972647)
POINT (5.5679519 50.6655592)
POINT (5.4581813 50.6514435)
POINT (5.540861848711465 50.62557929465257)
POINT (5.495126593025602 50.645596650400826)
POINT (5.5672781 50.5849996)
POINT (5.5910724 50.622277)
POINT (5.5934277 50.6252023)
POINT (5.5111943 50.6734613)
POINT (5.5605587 50.6226939)
POINT (5.6205288 50.6344168)
POINT (5.595490387281213 50.61213916520734)
POINT (5.5650445 50.6249344)
POINT (5.4959612 50.590077)
POINT (5.50639665 50.641543999999996)
POINT (5.6191018 50.6748364)
POINT (5.6806132 50.602051700000004)
POINT (5.5524705 50.6144557)
POINT (5.59004595 50.62236955)
POINT (5.6030074 50.6707609)
POINT (5.6656368 50.6225979)
POINT (5.5389714 50.6320969)
POINT (5.542381593929367 50.60603955364206)
POINT (5.515485 50.5729627)
POINT (5.6880149 50.61682475)
POINT (5.6364783 50.6242917)
POINT (5.5668986 50.624257)
POINT (5.5229777 50.6566366)
POINT (5.6098735 50.602556)
POINT (5.5711027 50.6366905)
POINT (5.5837295 50.6749281)
POINT (5.5108979 50.5721427)
POINT (5.677260330828456 50.59959226357527)
POINT (5.5939631 50.6441985)
POINT (5.566299761891902 50.62819582226515)
POINT (5.6058653 50.6176822)
POINT (5.6620633 50.6730717)
POINT (5.5729148 50.6242374)
POINT (5.4863998 50.6061063)
POINT (5.475978 50.6291741)
POINT (5.5961606 50.6637514)
POINT (5.490017514378045 50.62490302523024)
POINT (5.557929338816418 50.63186805918553)
POINT (5.6346876 50.6289493)
POINT (5.5731177 50.5991796)
POINT (5.57016755 50.584539750000005)
POINT (5.5729597 50.6276473)
POINT (5.6273739 50.6942326)
POINT (5.6016381 50.6403066)
POINT (5.6869355 50.6185644)
POINT (5.506840906072474 50.611453646384064)
POINT (5.5318517 50.6031242)
POINT (5.6431024 50.6297519)
POINT (5.5834169144892245 50.6225904933265)
POINT (5.582328 50.6436651)
POINT (5.6730812 50.6385719)
POINT (5.563432428395763 50.61698586573383)
POINT (5.6994328 50.6186368)
POINT (5.562625375810742 50.610887743833125)
POINT (5.626915289961727 50.617884214678256)
POINT (5.5696861 50.5958856)
POINT (5.5667658 50.6250885)
POINT (5.59394065 50.627755699999994)
POINT (5.6159922 50.66621725)
POINT (5.5481658 50.6499833)
POINT (5.566051 50.6975352)
POINT (5.617055453013045 50.681690098477596)
POINT (5.5098956999999995 50.66113875)
POINT (5.55806385 50.62431805)
POINT (5.4841024 50.6202667)
POINT (5.5568202608312465 50.62666902745185)
POINT (5.507546874193178 50.590533946908906)
POINT (5.5449438 50.64204995)
POINT (5.6257484 50.7000367)
POINT (5.520667117283745 50.5726823970908)
POINT (5.5802602 50.6153417)
POINT (5.63238525433917 50.61683747520845)
POINT (5.5686325 50.5733442)
POINT (5.6380186 50.6878647)
POINT (5.5830042 50.649117)
POINT (5.565921552804354 50.65985877752753)
POINT (5.5781011 50.6363977)
POINT (5.5019231 50.6444005)
POINT (5.568018814127762 50.619488953691544)
POINT (5.5612909 50.6580035)
POINT (5.533271 50.642545)
POINT (5.6694365 50.6366038)
POINT (5.52909741075827 50.624150218621715)
POINT (5.61263 50.6551593)
POINT (5.5557048 50.6615421)
POINT (5.57429655 50.61985405)
POINT (5.5329326 50.647024)
POINT (5.4790148 50.6344877)
POINT (5.5676412 50.5735976)
POINT (5.654932538665578 50.617590320752036)
POINT (5.5701274 50.5881496)
POINT (5.598214649474504 50.65343800955502)
POINT (5.5027336232832225 50.576233992101194)
POINT (5.6024359 50.6891409)
POINT (5.6137735 50.6349506)
POINT (5.4962874 50.5916292)
POINT (5.50794975 50.572661999999994)
POINT (5.4952087 50.6111929)
POINT (5.485574728794025 50.58879107072378)
POINT (5.6216242 50.6964238)
POINT (5.5755694 50.6890903)
POINT (5.6825397 50.6345386)
POINT (5.5640588 50.5794141)
POINT (5.460903 50.6422123)
POINT (5.519606357048709 50.56970040888381)
POINT (5.4834028 50.6479335)
POINT (5.6220817 50.6482815)
POINT (5.571263975083606 50.58877140178824)
POINT (5.5639967 50.6202521)
POINT (5.5637638 50.5695689)
POINT (5.5906326 50.6084118)
POINT (5.5082785 50.5874702)
POINT (5.652678366279806 50.67466101830366)
POINT (5.5522504 50.579353850000004)
POINT (5.4326575 50.6485501)
POINT (5.6289646 50.6287333)
POINT (5.5855134 50.5809771)
POINT (5.562278360269176 50.62842966579497)
POINT (5.4964337 50.6069909)
POINT (5.5777765 50.6168888)
POINT (5.4919618 50.6464035)
POINT (5.512572043633972 50.616253673876294)
POINT (5.5089324 50.5726021)
POINT (5.4983659 50.6755916)
POINT (5.4873691 50.5820175)
POINT (5.4925728 50.631477)
POINT (5.5707577 50.5965846)
POINT (5.5780394 50.6440921)
POINT (5.551275523956524 50.60255341724652)
POINT (5.6458515 50.644051)
POINT (5.6320157 50.6477615)
POINT (5.693127 50.6224073)
POINT (5.6244521 50.6170373)
